radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
0.5386271343999216,0.03307008884501478,,0.5051546391752577,,,,,,,,0.21428571428571425,,,0.32707475396105257,0.5796476622314726,0.44887218045112787,0.38801955990220044,,0.46332377221211696,,0.20022624434389136,,0.7547123220018108,0.7602939948216821,,0.7409450457951706,,,
,0.3978282329713722,,0.6966126656848306,0.3970570050698652,0.2731882721740734,0.2736146095717884,,,0.21589446589446593,,,,0.3964572357953541,0.24513156976338382,0.13414603929730667,,0.3276283618581907,0.12413736104797721,0.23062123968098502,0.747589833479404,0.4294871794871795,0.8455417739293238,,0.4395723711684624,,,0.6407165001722357,0.3816425120772947,
0.6218014579969666,,0.7857989244371525,0.6241531664212076,,0.6477964226442928,,,,0.32271557271557283,0.5353313634444914,0.1677411746206463,0.5534991324465008,,0.309694981503455,0.4683961446021953,,,0.3020372742675317,0.3214810409962222,0.6853637160385628,,,,0.6116261588574293,,0.4687760199833472,,,
0.21718283673369543,0.5266535044422507,0.3079938018412177,0.14291605301914584,,,0.7600755667506297,,,,0.32427184466019415,0.31283905967450265,0.38866396761133604,0.12037855484448845,0.5162978990716828,,0.4729323308270677,0.45647921760391197,,,0.3058720420683611,0.5460030165912518,0.378032607847726,0.15742036381595198,,,,,,
0.651157101619453,0.2285291214215202,,,0.5894645727711141,0.5228655725613129,,,0.4450386215092098,,0.5451245251160828,0.1655397436905417,0.6768363215731636,0.5164350787870217,0.682417812521812,0.2769890235139622,0.47518796992481205,0.460880195599022,0.199966940782677,0.3690534489995802,0.6402278702892201,0.17533936651583715,0.7940556985724314,0.5719812330232941,0.5531612795456443,,,0.5597657595590768,0.25732689210950077,0.31119381620383635
0.2675766916189637,0.29565646594274436,0.3534773493756266,0.19652430044182623,,0.6943573667711599,0.4968513853904282,0.44371914426769066,,0.8420205920205919,0.18826509075559306,0.20834971302775374,0.21110468478889532,,,0.38650610768354027,0.30676691729323313,0.2779951100244499,0.28447456506467206,0.3661676227787883,0.3304119193689747,0.4423076923076923,0.4133707777517747,0.22899004033253767,,,0.5573480432972523,0.5997244230106786,0.77938808373591,
,0.5069101678183614,,,0.5193520464943737,0.4131477042227549,0.35484886649874053,0.405924300603401,0.4361259655377302,0.24002574002573995,0.28298860278598564,0.1623555310952119,0.350347021399653,0.277599028863039,0.18154533398478398,0.1433137590128596,0.18830409356725147,0.2540342298288509,,0.11230236462851546,,0.5897435897435896,,,0.6099557337342353,0.30129119189963505,,0.6655184292111609,0.4824476650563607,
0.3292235432261853,0.5488647581441264,0.42302433688815966,,,,0.2948992443324937,,0.6749851455733807,0.7898970398970402,0.39848037146475307,,,0.2602152058362503,0.4950094227681999,0.34735746673604406,0.2078529657477026,0.35403422982885085,0.14417951155006406,0.3950258849867077,0.40008764241893074,0.607843137254902,0.46953740541383876,,0.7870207967927837,0.4459779437736294,,0.5359972442301068,,
0.294486031606243,0.5977295162882528,,0.2216789396170839,0.9233337455174973,,,0.513055403181569,0.7664884135472371,0.7699485199485196,0.16445757703672437,0.2522997090966271,0.2384326200115674,0.10323044467230019,0.28044950094227683,0.4059565400530242,0.2968253968253968,0.2997555012224939,0.2799289226827555,,0.33128834355828224,0.7055052790346907,,0.22804346036710837,0.8279462123110332,,0.5609908409658618,0.7096107475025836,0.9059581320450887,0.7466361294016606
0.26806595234600517,0.7073050345508392,0.366238264515541,0.19581737849779085,0.8157536787436626,,,0.46862314865606153,0.5763517528223411,,0.15711270578303077,,0.1853672643146328,0.10099117255359522,0.3794234661827319,,,0.350122249388753,,0.8032391213096404,0.3137598597721298,,0.3685154848272097,0.21656103382994485,,,,,,
0.4422427711727579,,0.5369610792088233,0.38544918998527244,0.3639173982935575,0.21809883828139404,0.1038727959697733,0.18228195282501375,0.2780748663101603,0.22554697554697545,0.22625580413676655,0.3250255523232959,0.2471081550028919,0.19863522257186295,0.1616528233405458,,0.09197994987468673,0.18559902200488998,0.13880738873507173,,,0.8242835595776774,,,0.3919652551574375,,0.1518526228143214,0.3436100585601103,0.44541062801932374,0.4219868308044661
0.4305005137237633,0.403751233958539,0.5451645246559109,0.3755522827687776,0.5498948930382095,,0.3134130982367758,0.3623697202413604,0.46464646464646464,0.3494208494208493,0.3328830730265935,0.24557748250648637,0.4058704453441296,,0.28324143226076637,0.4752099903367279,0.23316624895572266,0.31344743276283615,,0.28414019868476287,0.5473269062226118,0.5754147812971342,,0.45839163717178366,0.5715359559007768,0.6980677908452271,0.412676935886761,,0.7172302737520129,0.7122817062696822
,0.7448173741362292,,,0.5536045505131693,,0.6501889168765743,0.6132748217224355,,,0.7125369354157871,,,0.6446628716897076,,1.0,,1.0,,,0.5709903593339176,0.6757164404223228,0.7901552383181214,0.47197300189315994,0.2716946462874802,0.4748891301788308,,,0.518840579710145,0.6764958488405381
0.4339253388130534,0.702862783810464,0.5460760185944763,0.3765537555228277,0.38803017188079636,0.37257975290429646,0.3129093198992443,0.29424026330224906,0.46761734997029125,0.11003861003860993,0.24634867032503166,0.2821762717194748,,0.1754764346073613,0.5622949675437984,,,,0.4530765734121245,0.18427312158947812,0.39044697633654696,0.5897435897435896,0.48045869412590686,0.2845090130874969,0.35020462707759137,0.21599665101189153,0.24167360532889257,0.3854633138132966,0.40064412238325275,0.11208130546807893
