radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
,0.022658099425092948,,,,,0.7305258033106133,0.7311133200795229,0.7361863488624051,,,0.2123655913978494,0.8821806713223699,,0.33217551570142484,0.5117469484184276,0.4608061749571184,0.5562565720294426,0.5544207469710624,0.4894320659202601,,0.14152452025586354,,,0.8434170295561939,,0.8386146778183532,0.9120274914089348,,0.7130415364001788
0.7869013839828596,,,0.7666126418152349,0.38013495915709716,0.23980252508902555,,,,0.21328671328671311,0.36438519021739135,0.1455898394888577,0.29747690921378694,0.4122476991139597,0.24895441979159283,0.11843199019993875,,0.46968103750438134,0.15039551416841893,0.24361674611092632,0.746281714785652,0.3035714285714286,,,0.48763087186139165,0.23369174575699345,0.2846036046648604,0.6391752577319588,0.3807840616966581,0.37941045109423854
,0.3902603990530943,0.7959560520727542,,0.6744406298093998,0.5686306247976691,0.4805258033106134,,0.5465872156013,0.31881754609027335,,0.1662381175003896,0.43117819328677637,0.5344918442627974,0.31452470404763594,0.4135275845474034,0.3286449399656947,,0.36592570341443875,0.33959649706240996,,0.3600746268656717,,,,,0.5305689716103192,,0.6580976863753213,
0.25705020557067587,0.3608386878593167,0.31197488689871666,0.1572771474878444,,,0.5876338851022396,,,,0.3237092391304348,0.3100358422939068,,0.12517310261155162,0.5243496136669739,,0.4855060034305318,0.6543988783736417,,0.7679488600672504,0.30533683289588803,0.3859275053304905,0.3004526009052018,,,,,,,
,0.1565776124450456,,,0.5643423700722151,0.45896730333441244,,0.518389662027833,0.40574214517876483,0.2819453273998729,,,,0.537004129952573,0.6930601828879279,0.2445421533884587,0.4878216123499143,0.6607080266386259,0.24226494442775606,0.3898496101688652,,0.12393390191897663,,,0.6136384693783007,,0.471198020968312,0.5584192439862543,0.2567480719794344,0.24274229566770888
0.31669465516242984,0.20257017247209996,0.3580463484442803,0.21627228525121553,,,0.3841285296981499,,0.5563380281690139,,0.18690557065217392,0.20648278011531865,0.16445145302996172,0.1249280015686467,0.41093074360246684,0.3412302576891106,0.31492281303602065,,0.34464804245519176,0.3868011676458633,,0.312633262260128,0.32853865707731417,0.171368732290255,1.0,,,0.5982817869415809,0.7776349614395887,0.774452880750335
0.6525566043198796,0.3473114643219478,0.6999353706952267,,0.4972179472001895,,0.2743427458617332,0.36779324055666,0.3976164680390032,0.23712650985378247,,0.1609007324294842,0.27292182924082004,0.28865549822914494,0.1843765506486142,0.12652579078619242,0.1933104631217839,0.3641780581843673,,0.1186306026678491,,0.4168443496801706,,,0.6766422681367553,0.33784160420119996,0.4457533278360231,,,0.3197856185797232
0.38965776825525517,,0.4284922906472164,0.2816207455429497,,0.5872450631272257,,,,,,0.3961352657004831,0.3490651047533228,0.2705792963149058,0.5027291415609272,0.30666754167213545,0.21337907375643228,0.5075359270942866,0.17467708020426556,0.4172855928758822,0.39938757655293083,0.42963752665245214,0.37317874635749265,0.2192312430700998,,0.500080679467809,0.3154670750382848,0.5347079037800687,,
0.34854363309977426,0.40953669259384506,,0.24395461912479735,,0.7033829718355455,,,,0.7606484424666242,0.16295855978260873,0.2500389590151161,0.18574003153863483,0.10734200174021741,0.28482313744949317,0.3584022400140001,0.3047169811320755,0.42972309849281454,0.33914088314809254,0.26366256512581754,0.33070866141732286,,0.3458986917973836,0.1706603424910681,0.9184656721949412,,0.6349393332548003,0.7079037800687286,0.9039203084832904,0.5824028584189371
0.3172737274885635,0.4846127832262427,0.3709722093989475,,0.7809873327808688,,,0.4246023856858847,0.5254604550379199,,0.15557065217391305,,0.1444018923180897,,0.3853406110441625,,0.664065180102916,,0.250525683388405,0.8485016443114215,0.3132108486439195,0.763859275053305,0.29288858577717164,0.16206726623136625,,,,,0.9000642673521849,
