radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
0.603596688414935,0.028092243186582766,0.6058584464381567,0.5617425483131346,0.714347778863908,1.0,0.8540125213431986,,,0.942622950819672,,0.15416595961310026,,,0.2994823288809356,0.4998290744380823,0.5394578313253012,,0.7163464648424865,0.46332377221211696,0.7105048859934853,0.1780087160576601,,,0.618284317054948,0.8350361716879686,,,,0.8077409562357705
,0.3379454926624737,0.6833064949006977,,0.3487563810144455,0.2294942297265897,0.24729652817302222,0.4331481481481481,0.3797979797979798,0.21999999999999997,,0.10569036710221165,,0.441348896165628,0.22445197162395347,0.11567387402786086,0.18674698795180722,0.47840057122456264,0.1943204605731289,,0.6946254071661238,0.3818303721086156,,,0.3574679073558378,0.20840909982862602,0.2678789222751968,0.6407165001722357,0.35725052758516734,0.42980015178345576
,,,0.6940714051752375,,0.5441871272558283,0.5617529880478087,,0.5095959595959596,0.3288524590163935,0.597925506836398,0.12067990270942928,0.4088433194488946,,0.2835687352208091,0.40389710281172553,0.3847389558232932,0.7347375937165298,,0.3214810409962222,,0.45289976533690923,0.6240601503759399,,0.4973850438090063,,0.4993901762944894,,,0.4115861371110552
0.2433795712484237,0.4473794549266246,0.25910589678705626,0.15892564690468391,0.97610513739546,,0.6869664200341491,0.6493827160493827,,,0.36218764733616216,,0.2870874719641141,0.13205080807013841,0.47274237873074704,,0.5683734939759036,0.6665476615494466,,,0.28420195439739415,0.4854173650687228,0.29622837581759287,0.1386472379295346,,,,,,
0.7297000932068645,,,,,,0.5634604439385316,0.6438271604938272,0.37828282828282833,0.29081967213114757,,,0.4999465983125067,,,0.23884710708486456,0.5710843373493976,0.6729739378793287,0.31302154084999023,0.3690534489995802,0.5948697068403908,0.15588333892054984,,,0.4498403857909393,0.23247995185829595,0.44350814946224637,,0.24088031353632794,0.2749810270680497
0.29985196556828775,0.25115303983228504,0.2973698336017176,,0.8164440099923972,,,,0.5186868686868686,,0.21027817067421029,0.14989535607217602,0.1559329274805084,0.13178673286151898,0.3704863552118617,0.3332834800444407,0.3686746987951808,0.40592645483755796,0.44530694094055234,0.3661676227787883,0.30700325732899025,0.3932282936640966,0.32391955498502356,0.20168189067710596,0.7330707056985669,0.6509726455697861,,0.5997244230106786,0.7295749170937593,0.877308373387301
,0.430607966457023,,,0.4561746497230369,0.34706839129424516,0.3207171314741036,,0.37070707070707076,0.24459016393442612,,0.11680524916567679,,,0.16622994823288811,0.12357918126655842,0.22630522088353416,,0.18785173685231904,0.11230236462851546,0.6087133550488598,0.5243043915521288,0.6283391405342624,0.5150065245759025,0.49602662500849004,0.30129119189963505,0.41955870939128503,0.6655184292111609,0.45161290322580644,0.36225651403996983
,0.4662473794549265,0.35587761674718205,0.28457255158860134,0.719778429455849,0.5620013941600186,0.26653386454183264,0.36944444444444446,,,0.4450730787364451,,0.3309836590836271,0.28871342558360624,0.4532498242474596,0.29952568156567816,0.2497991967871486,0.5169582292038557,0.22569377061905682,0.3950258849867077,0.3717426710097719,0.5403955749245727,0.3679320251849135,0.2580107293025953,,0.4459779437736294,0.2969287060649739,0.5359972442301068,0.49170937594211633,0.7596761952947131
0.33000712758374917,,0.33517368299976996,0.24651162790697667,0.8110133594004562,,0.5290267501422881,0.5773456790123457,0.6515151515151514,,0.1836869401225837,0.18151479156060862,0.1761187653529852,0.11283933664307598,0.256790439061801,0.35005555080762335,0.3567269076305221,0.4377008211353088,0.43819134484766153,0.2495977333146775,0.30781758957654726,0.6272209185383842,0.34103551561831413,0.20084819486733357,0.673300278475854,0.6708572624638612,,0.7096107475025836,,
0.30040024124129616,,0.3081052066559313,0.21775302980674743,0.7165200391006844,0.8528386647045155,0.6468412066021628,0.5273456790123457,0.48989898989899006,,0.17548326261197544,0.3503591832117201,0.13692192673288478,0.11033062216119154,,,,0.5112459835772938,0.32369493498932655,,0.2915309446254072,,0.2887707072559448,,,,,0.7612814330003446,0.844437744950256,
