radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
0.543949799891299,0.022658099425092948,,0.4070733444101591,0.5937528211609642,1.0,0.8255845942228336,0.7689492943021432,0.7361863488624051,0.6055181128896379,0.7031406855012191,0.12046941301272986,0.3690335956273854,,0.15929564537512322,0.35139844383693336,,0.30062511839363515,,0.24120882122630344,0.6207755247242973,,0.8202824133504493,0.6014825505116767,,,,0.914226662073717,0.5984624482554702,0.5407080397317261
0.6714264538761798,0.27257355427798435,0.6226678778561945,0.5613577023498695,0.28987993138936535,0.2294942297265897,0.23906464924346632,0.3668060637741766,0.40736728060671723,0.14132266217354683,0.3076867919116593,0.08258928571428571,0.12444046553267685,0.12968053076534602,0.11938674915864975,0.0813230390242437,0.06122448979591836,0.2538359537791248,0.0845387516181685,,0.606901458555674,,0.6625710618008437,0.5808186827604302,0.3574679073558378,0.15456335923780695,0.1929712460063898,0.6407165001722357,0.23358959195742168,0.2870362509550896
0.6279460447650578,0.3902603990530943,,0.502967006883456,0.5143089284102194,0.5441871272558283,0.5430536451169189,0.6685833768949294,0.5465872156013,0.2112468407750634,0.4526028968879967,0.0943025106082037,0.180370352919003,0.16813480391211993,,0.28395469702887016,0.12613561553653718,0.38984656184883504,0.20569032475938537,0.16736474058966005,0.5563856278904304,0.3600746268656717,0.6240601503759399,0.49980320125951183,0.4973850438090063,0.3853751297649193,0.35974440894568693,,0.4037058939483541,0.2748111045080229
0.21932901823212608,,0.23611208161554048,0.11516733918822694,0.8113207547169812,,0.6640990371389272,0.5499215891270256,0.8326110509209098,1.0,,0.1758751768033946,0.12665504405597702,0.039375633676305616,0.2514532413230445,0.5432150689458347,,0.353665466944497,0.7281476895367818,0.3784714002148854,0.24831020988971897,0.3859275053304905,,0.1254591970611388,0.9415879915778033,0.8140117006723521,0.5486421725239616,,0.9999999999999999,1.0
0.6575917782499137,0.1565776124450456,0.6380406680176087,,0.4303511781168187,0.43923785918983815,0.5447042640990372,0.5452169367485624,0.40574214517876483,0.18681550126369006,0.4609206941058369,0.09306488684582744,0.22056259718230223,0.16892509223242957,0.33235884012645744,0.1679184065851534,0.18722843976300196,0.3570752036370524,0.13617943378173014,0.19213118933585857,0.51974386339381,0.12393390191897663,0.6222262974509444,0.45585148255051167,0.4498403857909393,0.17241513131724734,0.31948881789137384,0.5597657595590768,0.15750049280504635,0.18312250615502174
0.2702208607144622,0.20257017247209996,0.27098036475438464,0.15836695941134585,0.678613342962896,0.5833010611106809,0.4341127922971114,0.4228437009932044,0.5563380281690139,,,0.11713224893917963,0.06879329029826134,0.039298532376763215,0.19706292279974164,,0.12086899275839369,0.21538170107974994,,0.19062881284941638,0.2682319459267165,0.312633262260128,,0.18249803201259512,0.7330707056985669,,0.4277156549520767,0.5997244230106786,0.47703528484131685,0.587401307411495
0.5567962844014034,0.3473114643219478,0.5297323736985535,0.4255874673629243,0.3791640335831002,0.34706839129424516,0.31004126547455296,0.38682697334030314,0.3976164680390032,0.15711878685762448,0.23827620823175105,0.09127475247524754,0.11416859067992274,0.09080220047108893,0.08841826154944418,0.08688076426232463,0.07419354838709678,0.19681757908694827,0.08172454550571286,0.05846520860269882,0.5318392031305584,0.4168443496801706,0.6283391405342624,0.46601941747572806,,0.22344791454434323,0.3022364217252396,0.6655184292111609,0.29528878375714573,0.24170133288055023
0.33247690103265987,,0.3242959960869261,0.2062188464277237,0.5982666787036202,0.5620013941600186,0.25766162310866575,0.31285938316779927,0.6153846153846153,0.5170598146588039,0.33636885128352223,0.22471711456859972,0.14602082646185743,0.08511597962983666,0.2410850868545399,0.21057770300718,,0.27429437393445727,0.09818765126357855,0.2056525777138383,0.3247954464603343,0.42963752665245214,0.3679320251849135,0.2334689057990029,,0.33075258802184904,0.21389776357827475,0.5359972442301068,0.32150601222156516,0.5084472366075219
0.29739611640891356,0.40953669259384506,0.30542938997973584,0.178637550439117,,0.6731469289752924,0.511416781292985,0.48891792995295347,0.6988082340195015,0.5040016849199664,0.1376021798365123,0.14184052333804809,0.07769872308344722,0.03376651413459574,0.13658768739164429,,,0.2322409547262739,0.1906343220577475,,0.2689434364994664,0.4986673773987208,0.34103551561831413,0.1817436368407242,0.673300278475854,,0.43051118210862627,0.7096107475025836,0.5545042381233984,0.44137872484930823
0.2707149562725432,,0.2807630494025574,,,0.8528386647045155,0.6253094910591472,,0.5254604550379199,,0.13136383192313206,0.27378005657708626,0.06040616312491167,,,0.525114909724517,0.25487162606978275,,0.14082287386728204,0.41817056070511543,0.25471362504446815,,,0.17259249540802937,0.7751816885145689,1.0,0.8825878594249201,0.7612814330003446,,
