radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
,,,,,0.7920372983252562,0.7305258033106133,,0.6863636363636365,,,,,,,,0.13568181818181818,0.40412528647822765,,0.24120882122630344,0.6924603174603174,0.14152452025586354,,,,0.6192915563058474,,0.9257063132193932,,
0.7247853218838338,0.27257355427798435,0.6157832907193699,0.5015906680805938,0.28987993138936535,0.18176798969388383,0.21153846153846156,0.3668060637741766,0.3797979797979798,0.13622881355932193,0.3662568885120814,0.08258928571428571,,0.12565978953974424,0.17510096225756588,,,0.3412274000509295,,,0.6769841269841269,0.3035714285714286,,0.5808186827604302,0.3475533249686323,0.15456335923780695,0.2186425339366516,0.6487617718869899,0.2815395580898076,
0.677849485305883,,0.5957432105590492,0.44941675503711553,,,0.4805258033106134,,0.5095959595959596,0.20656779661016955,0.5376006782534972,0.0943025106082037,,0.1629217890242399,,,,,0.27283586546716937,,,0.3600746268656717,0.6574151587352695,,0.48358977745492965,0.3853751297649193,,0.8475758632717125,0.4865763839391779,0.3477982043608381
,,,0.10290562036055144,,0.8113612661799889,0.5876338851022396,0.5499215891270256,0.7762626262626262,1.0,0.32564646036456124,0.1758751768033946,,,,,,0.47542653425006365,0.9658441897793871,0.3784714002148854,,,,,0.9154724955424947,,,,,
,0.1565776124450456,0.6309861101513371,0.4892895015906681,,0.3478927673148887,,0.5452169367485624,0.37828282828282833,0.18199152542372876,0.5474353539635438,0.09306488684582744,0.45389314457480845,0.16368757447730473,0.4874607368998354,0.1679184065851534,0.14363636363636362,0.4800101858925388,0.18063384224868417,0.19213118933585857,0.5797619047619047,0.12393390191897663,0.6554832893296414,,,0.17241513131724734,0.3619909502262444,0.5667945587722358,,0.23236425823001294
0.2916955570963784,0.20257017247209996,,0.14150583244962883,0.678613342962896,0.46199619655235885,0.3841285296981499,,0.5186868686868686,0.5485169491525426,0.18906316235693094,0.11713224893917963,0.14156889362939978,0.03808008248069661,0.2890262751159196,0.2343106918616878,0.09272727272727273,0.2895339954163484,0.2569711448728956,0.19062881284941638,0.29920634920634925,0.312633262260128,,0.18249803201259512,0.7127385590701973,0.48278371219838756,0.4846153846153846,0.6072549703522846,0.5749584224281301,0.7413424540401881
0.601045389087418,0.3473114643219478,0.5238753368806579,,0.3791640335831002,0.27489111097478686,0.2743427458617332,,0.37070707070707076,,0.2841882153454854,0.09127475247524754,,,0.12968041082913695,0.08688076426232463,0.05691919191919192,0.2645785586962058,0.10840270260181417,0.05846520860269882,0.5932539682539681,,0.6619228540150686,0.46601941747572806,0.48226903519778114,0.22344791454434323,0.3424434389140272,,0.35590401520551196,0.3061137238135957
0.3588991412875354,,0.32071038628982107,0.18426299045599148,0.5982666787036202,0.44512606588552855,0.22799415774099316,0.31285938316779927,,0.5141949152542376,0.40016956337431114,0.22471711456859972,0.30049452147774647,0.08247696106447913,,0.21057770300718,0.06282828282828282,0.3687293099057805,0.1302400238904028,,0.36230158730158724,,0.3875973984158671,0.2334689057990029,0.6222677144555238,0.33075258802184904,0.24235294117647058,0.5427275898151377,0.38750296982656207,0.6419410004275332
,,,0.15961823966065747,0.6740994854202402,0.5331574750015337,0.4525316455696203,0.48891792995295347,0.6515151515151514,0.5010593220338984,0.16515472657905894,,0.15989527780471252,,,0.24610208189383248,0.08972222222222222,0.3121976063152534,0.2528649818955542,0.12994190810919093,0.29999999999999993,,0.35926331379998716,,0.6546258997556627,0.4975308282640122,0.4877828054298643,0.7185211021974188,0.6683297695414586,0.5575032064985037
,,,,,0.6754800318998835,,0.44657605854678517,0.48989898989899006,,,,,,0.27102757142144884,0.525114909724517,0.19553030303030303,,0.18679308671469635,,0.2841269841269841,,0.3042050357395841,0.17259249540802937,,1.0,1.0,,0.665478736041815,
