radius1,texture1,perimeter1,area1,smoothness1,compactness1,concavity1,concave_points1,symmetry1,fractal_dimension1,radius2,texture2,perimeter2,area2,smoothness2,compactness2,concavity2,concave_points2,symmetry2,fractal_dimension2,radius3,texture3,perimeter3,area3,smoothness3,compactness3,concavity3,concave_points3,symmetry3,fractal_dimension3
0.603596688414935,0.02943760984182775,,0.5617425483131346,,,0.8540125213431986,,0.8074866310160428,,,0.21428571428571425,,,0.2816613572158442,,0.4924839596700275,0.5562565720294426,,0.50918771383539,0.6924603174603174,0.14152452025586354,,,0.777170665072996,,,,,
,0.3541300527240773,0.8005570029646931,,0.4199032300248464,0.2240284288522607,0.24729652817302222,0.43993730407523507,0.44682115270350564,0.1465385455339594,0.34326579261025025,0.1469062033178709,,0.42771046040000504,0.21109575043577566,0.11301770207080829,0.17048579285059579,0.46968103750438134,0.12635652393370905,0.2534501979779341,0.6769841269841269,0.3035714285714286,,,0.4493298044907367,0.21377866641617796,0.1929712460063898,0.6407165001722357,0.41311933007676216,0.38440523619806477
,0.5070298769771528,,0.6940714051752375,,0.5312263722969908,0.5617529880478087,,0.5995246583481878,,0.5038537941994438,0.1677411746206463,,0.5545397907157117,0.26669471659554006,0.39462257849031396,0.35123739688359307,0.7213459516298633,0.3074366955497602,0.3533041171721832,,0.3600746268656717,,,,,,0.8370651050637272,0.7142358688066994,0.36801365964712573
0.2433795712484237,0.468804920913884,0.30356661575779353,0.15892564690468391,,1.0,,0.6595611285266457,,,0.30520460866110444,0.31283905967450265,0.3027708943455733,0.12986814835535102,0.4446114083067861,,0.5188817598533456,,,,0.276984126984127,0.3859275053304905,0.284406361875697,0.15569032888309997,,,0.5486421725239616,,,
0.7297000932068645,0.20342706502636204,,0.7556501801506714,0.6233817183209103,0.4287766520489944,0.5634604439385316,0.6539184952978057,0.4450386215092098,0.1937104171216424,,0.1655397436905417,0.5272583915296237,,,0.23336255845023382,0.5213565536205317,0.6607080266386259,0.20354168419281565,0.40558566870410945,0.5797619047619047,0.12393390191897663,0.5973942132754269,,0.5654401092802869,0.2384696931066411,0.31948881789137384,0.5597657595590768,0.2784368457780879,0.24507683551508241
0.29985196556828775,0.2631810193321616,0.3483963704968106,0.21853914182771045,0.9829998692297635,0.5694087403598973,,0.5071473354231975,0.610219845513963,0.5715221664118806,0.1771950735001986,0.20834971302775374,,0.12961385395872804,,0.3256304275217101,0.33657195233730525,0.398527865404837,0.2895600235551442,0.4024141775266213,0.29920634920634925,,,0.22647346141322044,,0.6677446625783338,0.4277156549520767,,,
0.6178518559131532,0.45123022847100175,,0.5872911889944317,0.5492349941153394,0.3388023589898685,0.3207171314741036,0.46394984326018807,0.4361259655377302,0.16291766761301596,0.2663488279698053,0.1623555310952119,0.27292182924082004,0.2994825109028722,0.15633828214221313,0.12074148296593189,0.20659945004582952,0.3641780581843673,0.12215024817027004,0.12341905970091877,0.5932539682539681,,,,0.6234952616750619,0.30905382375437795,0.3022364217252396,0.6655184292111609,0.522330774598744,0.32361980648833233
0.36893470036734477,0.4885764499121264,,0.28457255158860134,0.8666143585719892,,0.26653386454183264,,,,0.3750496622963846,,0.3490651047533228,0.2807282991519282,,0.29264779559118237,0.22804766269477544,0.5075359270942866,0.1467569613863885,0.4341290893015031,0.36230158730158724,0.42963752665245214,0.3532484300721873,,0.8044907367881841,,0.21389776357827475,0.5359972442301068,,0.6812749003984062
,,0.3926870901087054,,0.9764613573950569,,,0.5863949843260188,0.7664884135472371,0.522603188469098,0.15478744537147396,0.2522997090966271,0.18574003153863483,0.11136823100102991,0.24150988759992786,0.3420173680694723,0.3256645279560037,0.42972309849281454,0.2849331202153613,,0.29999999999999993,0.4986673773987208,0.3274253183872293,0.22553728427222403,0.8463245966020662,0.6881415976704554,0.43051118210862627,,,
0.30040024124129616,0.6296133567662565,0.36097385679633454,,,,0.6468412066021628,0.5356112852664577,0.5763517528223411,,0.14787445371473973,0.4869879707524177,,0.10895243423311168,0.32674160004808556,,0.7097158570119158,0.5019277953031895,0.2104820392024901,,0.2841269841269841,,0.27724631727214044,0.21418104851839792,,,,,0.9769713886950455,
0.49558638083228246,0.594463971880492,0.529242655646393,,0.38485680659082,0.17885226069862392,0.09388161639157655,0.2083385579937304,0.2780748663101603,,0.2129519268970997,0.3250255523232959,0.19249831043027715,0.21429388803417718,0.13920778986596138,0.07324023046092185,0.100916590284143,0.26607080266386257,0.1412888028939177,0.2063583592818975,0.4468253968253968,,0.4307177651270614,0.3927059589710192,0.4006659267480578,0.17150870224500475,0.1165335463258786,0.3436100585601103,0.48220516399162605,0.33318155947638006
0.4824277646800812,0.35940246045694196,0.5373281825532296,,0.5815352425787892,0.4151670951156813,0.28326693227091637,0.4141692789968652,0.46464646464646464,0.23716968770473912,0.3133094954310687,0.24557748250648637,0.3161748141473305,0.3010718508817658,0.24391416721764742,,0.255820348304308,0.44935155976165436,0.2565407588121477,0.31226694345135125,0.49563492063492065,0.4067164179104479,0.5052526556722813,,,,0.31669329073482433,0.6234929383396487,,0.5640295959021058
0.668293217829925,0.6630052724077329,0.796065043572006,,0.5854583496796131,,,,,0.6123607774623281,,,,,0.08571256837170163,,0.8148487626031166,,,,0.5170634920634921,0.4776119402985075,,0.4667860631716053,0.2777256040297106,0.4871244347230982,0.29065495207667735,0.6086806751636239,0.5617585484996512,
0.48626569439113987,0.625659050966608,0.5382265744317671,0.41873566983295113,0.4103570027461749,,0.2828116107000569,,0.46761734997029125,0.0746887966804981,0.23186332936034956,0.2821762717194748,,,0.4842219150087154,0.3027722110888444,,0.6982124079915878,,0.2025141275516088,0.35357142857142854,0.4168443496801706,,,0.35797831469307617,0.2215617074381718,0.1854632587859425,0.3854633138132966,,0.08673875924871932
0.3700312517133615,,0.4474889946994878,0.2848345889289223,0.7907676212893948,0.7935883865114169,0.6055776892430279,0.5031347962382445,0.5995246583481878,,0.07993643226062772,0.317949524333674,0.1468799279116918,0.07888212183244545,0.2834645669291338,0.5960671342685372,,0.570627409744129,,0.6917887210241032,0.28174603174603174,0.5327825159914712,0.34268442983743175,0.2086046890263758,0.8019294800648852,1.0,,0.760592490527041,0.708304256803908,0.9999999999999998
0.414441581227041,0.7833919156414761,0.4756086604977091,0.3375696036685227,,0.5297141993044004,0.4664200341491178,,,0.4544660406202228,0.2054032578466428,0.2644862017454202,0.23901779680108132,0.16368930310620605,0.23405662078499728,,,0.3820539782684893,0.2247833767981829,0.4393188021373929,0.37817460317460316,,0.43247843183285395,0.30853142298925434,0.8249807905745753,0.845949463909502,0.5611821086261981,0.5897347571477781,,
0.42211744064915846,,0.4577306621148144,0.35440550278414673,,0.19892635717526086,0.21044393853158794,,0.31253713606654776,0.20222756060275193,,0.3458605236260712,0.27461139896373055,,0.24072849672416902,0.09777889111556447,,0.38871363477041704,0.13077311348532006,0.11438511513474031,0.44206349206349205,,0.428370209519338,0.38782155649625527,0.6422778109792538,0.21444961822841882,0.23274760383386583,0.554254219772649,0.5104675505931613,0.30631758679567433
0.5016174132353748,,0.5777558170874134,,,,0.49003984063745015,0.6445141065830721,,0.5153963747543133,0.36368692888359155,0.2802107083890243,,0.3011989980800773,0.319348440223598,0.23753757515030063,0.2922089825847846,0.4546091833158079,0.1894506603852948,0.3120747318648368,,0.5186567164179106,0.5070133223780738,0.45986649299902316,0.9197472893366346,,0.3821086261980831,,0.7466852756454989,
,,,,0.5973584412187787,0.3149856343565704,0.4208878770631759,0.5954858934169278,0.31016042780748665,0.08713692946058105,,0.2581963990879786,,0.6713244923648108,0.2873715213079281,0.17407732130928524,,,,0.10592780532810517,,0.5026652452025587,,0.9006838163464669,0.6832579185520363,0.38607909179962696,,,0.41939986043265876,0.23790552077404659
0.35961401392620207,0.2043057996485061,0.3923277333572903,0.27697346871929246,0.590558388910684,0.23404657492817182,0.18964143426294822,0.2997492163009404,,0.1681589866783142,0.12586412395709173,0.1684094661529994,0.1465420139671097,0.10653663746519346,0.4056620784997295,0.12888276553106215,0.21879010082493125,0.46091833158079215,0.25065197274333306,0.13504786068504207,0.2849206349206349,,,0.2140996418104852,0.6217877571928626,0.2012989627084983,0.19089456869009586,0.4436789528074406,0.492323796231682,
0.33439333296781626,0.2636203866432338,0.37588716198005556,0.2466426465771372,0.7175362887406826,0.40685014365643435,0.12999430848036425,0.19498432601880877,,0.39637475431316904,0.058561779896702415,,,0.050019707815738286,0.14329506521608462,0.1745991983967936,,0.22747984577637573,0.18713720871540335,0.1470610848421943,0.2607142857142857,0.22574626865671643,0.26809085040201897,0.18125203516769783,,,0.15095846645367414,0.250878401653462,0.5645498953244943,
0.13832995230001643,0.11994727592267135,0.14868385589794264,0.08542417294464459,0.6508434680266773,0.17216089520641165,0.08412066021627775,0.13015673981191223,,,0.13174413984902658,0.2423932699111565,0.12975895471953142,,,0.1259602538410154,0.18194317140238314,0.49807220469681035,0.2605367207874148,,0.09126984126984128,0.09701492537313439,0.08639004636422326,0.0527922500814067,0.5227524972253051,,0.0708226837060703,,0.30844382414515004,0.25589072282299363
0.4583036350677121,0.1999121265377855,0.527445871889318,0.36744186046511623,,,0.5910643141718839,0.6116614420062696,,0.44463856737278884,,0.13735356553188144,0.2958999774724037,,0.3051030834886097,,,0.7893445495969155,0.6065029023302768,0.33629339176565565,0.4023809523809524,0.18816631130063965,,0.3238765874308043,0.5791001451378811,,0.5035942492012779,0.8243196693076129,,
,0.5856766256590509,,,0.5446580358310449,0.31309541811583247,0.3121798520204895,0.5411912225705329,0.4212715389185978,0.061585499017252854,0.4610250297973778,0.3014387923578898,0.3994142824960577,0.5542854963190886,0.18122257618561038,0.10790330661322646,0.15719523373052244,0.3638275499474238,0.0620005047530916,0.104966747395533,,,0.8075004401666764,,0.588491419789977,0.31227439245313404,0.2519968051118211,,,0.22777461582242442
0.530127748231811,,0.5948252627796244,0.4985915492957746,,0.4775442310600333,0.43397837222538416,0.5749216300940438,,0.29132998471281946,,0.2128705086877899,,,0.26056380357035525,0.1729291917167669,0.25123739688359303,0.396074307746232,0.14297131319929335,0.18319686310690808,0.7353174603174604,0.5207889125799574,,,,0.44351256692744334,,0.7216672407853945,,0.45976095617529866
0.5569932562092221,0.2939367311072056,0.6487287754918696,0.5038978054372748,,0.7871616512929079,,0.8783699059561129,,,,0.24207877977828446,,0.6649671324492366,,,,,,0.6294160612001691,,0.25,,0.5192933897753175,,,0.3077476038338658,0.878401653461936,,0.5765509391007397
0.41663468391907454,0.5193321616871704,0.4817177252717635,0.3283982967572878,0.6900745390349157,0.632920006048692,0.4055207740466704,0.5506583072100314,0.7082590612002376,0.42105263157894735,0.11362733412793005,0.24490919097413316,0.152399189006533,,0.16463304682334556,0.2953615564462258,,0.4738871363477042,0.140026920164886,0.27065313497097604,0.3845238095238095,,0.4225013205000294,0.28968577010745683,0.6943566976863315,,0.4424121405750799,,,0.8224245873648262
0.6375897801414552,0.46309314586994726,,,0.5462272786713744,0.32972932103432634,0.42401821286283436,0.4847021943573668,,0.15352697095435697,0.589114024632499,,0.5491101599459337,,,0.2606045424181697,0.4657195233730523,0.6698212407991587,0.31648018844115416,0.31928266635912816,0.5309523809523808,0.4061833688699361,,0.49568544448062524,0.5347050286007001,0.2474604473906684,0.27523961661341856,,0.2704117236566643,0.21582242458736478
,0.6836555360281193,0.5265474800107807,0.38578447428758594,0.7266902053092719,,0.4789413773477519,0.5486520376175549,,,0.2602304330552244,0.2562308357575281,0.30874070736652404,0.23330239418174423,0.21157660635931957,0.2955703072812291,0.32777268560953254,0.3796004206098843,0.20606544965087914,0.1991504247876062,,0.6580490405117272,0.580374435119432,0.4411429501790948,0.7933919576538889,0.7832825646462072,,,,0.4952760387023334
0.5805691101485828,0.234622144112478,0.6397448567064954,,0.5994507650058847,0.36413125661575685,,0.4986206896551724,0.4034462269756388,0.25180170342869634,0.38839888756456087,0.18173598553345388,0.43906285199369227,,0.23525876059385703,0.2930652972611891,0.3122823098075161,0.4745881528215913,0.23908471439387563,,,0.19989339019189767,,0.424047541517421,0.46384359258943053,,0.19880191693290736,0.5015501205649329,0.4152128401953944,0.27250996015936246
,0.6766256590509665,,0.6187356698329513,0.7031515627043285,0.6401028277634963,,0.7799373040752351,0.6672608437314319,0.2622843415592926,0.5714739769566944,0.43470398616243416,0.5425771570173462,0.6242800289895613,0.2725852016589529,0.3286573146292585,0.47626031164069665,0.4058885383806519,,,,,0.6461059921356886,0.6043633995441224,0.665329121488944,0.5346278230297501,0.4898562300319489,0.6365828453324147,0.6552686671318912,0.4845759817871371
0.26640714951477606,0.3949912126537785,0.30671098733267455,,0.7619981692166864,,0.3466135458167331,0.32489028213166143,0.7373737373737373,0.6121423891679407,0.29479539133889543,,0.3061500337913945,0.21740899439280856,0.23069062932018997,0.3328323313293253,,0.3659305993690851,0.31227391267771515,,0.35277777777777775,0.42910447761194037,0.4048946534421034,0.2863480950830348,,,0.5555910543130991,,,
0.5504139481331214,0.6269771528998243,,0.4951195545365214,0.8770759775075194,0.49228791773778924,,,,0.30268617602096537,0.3888756456098529,0.4079723248683072,,0.3876590929318872,0.39400132235378965,0.2981796927187709,,0.3897651594812478,0.27631025490031125,0.2843962634067581,0.5138888888888888,0.5349147121535183,0.5029051000645577,0.4716704656463693,,0.4409629500409281,,0.636238374095763,,0.33659647125782577
,0.7363796133567662,0.7556374090378222,,0.5411272394403035,0.5765915620747014,,0.4760501567398119,0.4711824123588829,0.2762611924000875,0.35303933253873654,,,0.39013846329896124,0.1984732824427481,0.32281229124916505,,0.33799509288468277,0.15874484731218974,0.2884327067235613,,0.5031982942430704,,0.6625691957017258,0.6806966618287374,,0.48650159744408944,0.6148811574233551,,0.6494023904382469
,,0.5678735064235019,0.4347854569276122,0.6717667058977377,,,0.4860188087774295,0.5573380867498515,0.33173181917449246,0.17679777512912195,0.12795817281232796,,0.17945555569683025,0.1485844803750676,0.27584335337341354,0.24417965169569203,0.3178058184367333,0.1923950534197022,0.2808403490562411,0.48730158730158735,0.4061833688699361,0.4829508773989083,,,0.7422203137370675,,0.6420943851188426,,
,0.5219683655536027,0.5957236546581618,,0.5684582189093763,,0.38360842344906093,0.37730407523510967,0.49673202614379075,0.14413627429569797,0.27810885975367494,0.2199465366774117,0.2535480964181122,0.24404633243906473,0.24421470216986235,0.23732882431529725,0.3386801099908341,0.41885734314756395,0.4207958273744427,0.1701264752239265,0.47936507936507944,0.45309168443496806,,0.4248616085965483,0.7267992828481175,0.4779994900766228,,0.6245263520496038,,0.3537848605577689
0.39854158670979767,0.5276801405975395,0.4477585122630491,0.32066819521781853,0.5963122793252256,0.34182670497504913,0.3753557199772339,0.3509717868338558,0.4901960784313725,0.24656038436339833,0.13865713150576078,0.2589826244201588,0.21401216490200498,0.11511907335121871,0.25034561519504717,0.2890990313961256,0.4413382218148488,0.4069400630914826,0.26074703457558673,0.3005420366739707,0.31587301587301586,,0.38611420858031575,0.25008140670791273,0.6269102706394606,,0.41421725239616614,0.4984498794350672,,
0.3316519546027743,0.382688927943761,0.3487557272482257,0.24913200131018665,,0.06910630576137909,,0.18326018808777428,0.24183006535947704,0.18934265123389404,0.05752880413190306,,0.04651948637080423,0.04677745425879542,0.1586223477790467,0.02762817301269205,0.1230980751604033,0.4079915878023133,0.39597880037015226,0.0847845308115173,,0.2875799573560768,0.1998356711074593,0.14681699772061216,0.22060957910014511,0.02536197850270394,0.03860223642172524,0.17268343093351707,0.1468946266573622,0.07330677290836651
0.4391139865124185,0.680579964850615,,,0.5392964561265856,0.12070920913352488,0.0682413204325555,0.18175548589341692,0.3000594177064765,0.1109412535488099,,,,0.6306373889051355,0.3107531405902506,0.09068136272545091,0.16663611365719525,,0.0,0.0825740975666013,0.28015873015873016,,0.2648629614413992,0.20905242591989576,0.19380175872961658,0.0322325250600502,0.01915335463258786,0.0998622115053393,,
0.3563243598881518,0.48813708260105443,0.40077261701554223,0.2723223059285948,0.6403818490911468,0.4011794949342205,0.30250426863972685,0.3410031347962382,0.39215686274509787,0.31076654291329997,0.08065156932856574,0.09088764840003144,0.08875872944356837,0.07449554349069917,0.21963094307868003,0.2101912157648631,0.27946837763519705,0.44234139502278297,0.12383275847564562,0.22029369930419407,,0.37313432835820903,0.33388109630846874,0.22598502116574404,,,0.4017571884984026,0.777816052359628,0.43300767620376834,
0.35413125719611827,,0.3808283173120115,0.27481166066164425,0.3791029161762782,,0.08850313033579965,0.12733542319749216,0.4301841948900772,0.12906748198296603,0.10091378625347633,0.18330843619781428,,,0.09418765402416301,0.09151636606546427,0.12740604949587533,0.24118471784086926,0.12446369984016148,0.0375965863222235,0.31746031746031744,0.48587420042643925,0.30571042901578727,0.2453191142950179,0.3263894817723897,0.2375303605695039,0.1665335463258786,0.3830520151567344,0.49825540823447323,0.18451906659077966
0.21761061461702946,0.5114235500878734,0.2525379570568682,0.14909924664264657,0.9163070485157581,0.3871918947527598,0.29709732498577124,0.355423197492163,,,0.09940405244338496,0.4197657048510102,0.11995945032665016,0.06464163562155908,0.38173949630342,0.16061289245156982,0.23785517873510542,0.3634770417104802,0.1196264827122066,0.2061661476953831,0.19484126984126982,0.621535181236674,0.21603380480075118,0.13383262780853142,,,0.3213258785942492,0.49052704099207717,0.48778785764131194,0.4645418326693227
,0.6634446397188047,,0.629217163445791,0.4992807636981824,0.7546499319522154,,0.6245141065830722,,,,,,,0.29061729879184944,,,,,,,0.5636993603411515,0.7452902165620049,0.5966297622924128,0.4570135746606335,,,0.8587667929727868,,0.5526465566306202
0.345358846427984,0.4644112478031635,,0.26315099901736,,,0.28022196926579396,0.3860815047021944,0.5430778371954842,,0.20572109654350415,0.18267945593207008,0.18810542915070966,0.15593332400920545,,0.20058867735470945,0.20027497708524292,0.33508587451805116,0.19576007403045342,0.23278745242763232,0.3749999999999999,,,0.2938782155649626,,0.46310435984487597,0.2926517571884984,0.5139510850843955,0.7581995812979765,
0.33932781402489176,0.531634446397188,0.3740005390351271,0.2541762201113658,0.5820583235255656,0.3225464993195222,,0.32927899686520373,0.40760546642899576,0.257916575671544,0.06539531187922129,0.09910370312131453,0.06499211534129308,0.04887538303093492,0.09839514335517222,0.12095023380093521,0.13308890925756187,0.24020329477742725,0.06830991839825015,0.07930650059585592,0.3293650793650793,0.4762793176972282,,0.22610713122761317,,0.4872586250855464,0.2977635782747604,0.5535652772993456,,0.4659077973819008
0.6397828828334886,0.3466608084358524,,0.6108745496233213,,,,,0.5032679738562092,0.2299628739899544,0.41112435439014694,0.11915244909190975,,,0.2753501232193304,0.39337007348029396,,0.594111461619348,0.3448725498443677,0.25373851535770575,,,0.588003990844533,0.5624389449690654,0.8258345428156749,0.6464083949490749,0.5866613418530352,,0.7791346824842988,0.41661923733636863
0.06661549427051922,0.31326889279437603,0.07115263678016348,0.03825745168686538,0.4363802798483065,0.151406320883109,0.04519066590779738,0.03709717868338558,0.4212715389185978,,0.03559793404847039,0.2344917053227455,0.03795899977472404,0.008919375961550693,0.4360762156638817,,0.1455545371219065,0.2073957237995093,,0.16214969438357743,0.04103174603174603,0.2649253731343284,0.040201889782264244,0.023200911755128617,0.49970118671561525,0.14547577193005998,0.054952076677316296,0.08832242507750603,0.5369853454291695,0.21445645987478656
0.33932781402489176,0.3932337434094903,0.3790315335549367,0.25620700949885356,0.8260755851968093,,0.34889015367103016,0.4601880877742947,,0.3889495523039965,0.1395311879221295,0.2097256073590691,,0.1109232158069397,0.2896555869447616,,0.266269477543538,,0.2008076049465803,,,0.4245735607675907,0.30747109572157993,0.2337186584174536,0.9171860326133358,0.5224165000469667,0.39984025559105435,,0.8143754361479416,0.7131474103585655
0.2779209386479522,0.21616871704745172,0.30769921839906567,0.2003275466754012,0.6599973845952662,0.27045213972478455,0.18759248719408084,0.17235109717868338,0.3654188948306596,0.2286525442236298,0.12085816448152562,0.14513719632046546,0.1228880378463618,,0.22690388892228164,0.12543837675350702,0.21283226397800187,0.19838766211005956,0.1345587616724152,,0.2313492063492063,0.23134328358208955,0.23164504959211218,0.1617551286225985,0.6678903782122428,0.252693871526147,0.24361022364217252,0.22555976575955908,,0.315993170176437
0.3568726355611602,,,0.27350147396003927,0.45625735582581406,0.2177529109330108,0.13520204894706886,,0.4450386215092098,0.15767634854771795,0.09717918156535557,0.39028225489425267,0.11015994593376886,0.08517590814886394,0.16481336779467448,0.12074148296593189,0.19202566452795602,,,0.10198746780455925,0.2865079365079365,0.5277185501066098,0.28516931744820706,0.20905242591989576,0.3844446341671647,0.1929791602367118,0.18226837060702875,0.4416121253875302,0.45533845080251245,0.15845190665907782
0.262020944130709,,0.2778726080316234,0.18630854896822796,0.44121877860598935,0.11447149553908968,0.04715424018212863,0.06990595611285266,0.2584670231729055,,0.23416765991259433,0.33406714364336815,0.21153412930840276,0.13775127465066309,,0.0783441883767535,0.10705774518790101,0.2609533824044865,0.34024564650458483,,0.20039682539682535,,0.1911497153588826,0.13485021165744057,0.31870571160249295,0.07898444733699227,0.044113418530351445,0.12797106441612127,0.3025122121423587,0.11815594763801918
0.3650967706562861,0.2913005272407732,0.3900817536609468,0.2805764821487061,0.316725513273179,0.15579162256162105,0.052845759817871374,0.10802507836990595,0.17409387997623293,0.20899759772876192,0.06015097338100914,0.22140105354194511,0.07794548321694077,0.04925682462586938,0.16613572158442025,0.09934452237808951,0.09890009165902841,,0.1128964414907041,0.1591704147926037,0.2674603174603174,0.2977078891257997,0.26803216151182585,0.19191631390426572,,0.17566860348089802,0.08386581469648563,0.29576300378918363,0.2721563154221912,0.28457598178713706
